date,title,skills
2018-06-28,PHP разработчик,"Бэкенд,PHP,ООП,MySQL,Laravel,Git,Linux,JavaScript,Vue.js,Node.js,HTML"
2018-06-14,Frontend: JavaScript (Vue),"Фронтенд,JavaScript,PHP,Git,Vue.js,HTML,CSS,Gulp,Laravel,MySQL,ООП"
2020-09-04,Senior Business Analyst / Product manager (Remote opportunity),"Менеджмент,Старший (Senior),Управление проектами,Управление людьми,Организация бизнес-процессов,Управление разработкой,Управление продуктами,Scrum,Agile,Разработка ТЗ,Jira,Оптимизация бизнес-процессов"
2020-07-31,Frontend (React) Developer (Middle to Senior) REMOTE,"Фронтенд,Средний (Middle),JavaScript,ReactJS,Redux,HTTP,HTML,Git"
2020-07-31,Middle / Senior Python Backend Developer (Remote),"Бэкенд,Средний (Middle),Python,SQL,MongoDB,Redis,asyncio,Git,Docker"
2020-07-31,Frontend (React) Developer (Middle to Senior) REMOTE,"Фронтенд,Средний (Middle),JavaScript,ReactJS,Redux,HTTP,HTML,Git"
2020-01-08,Python-разработчик (Remote),"Бэкенд,Средний (Middle),Python,asyncio,Парсеры,MongoDB,JavaScript,MySQL,Git"
2020-01-07,Frontend (React) Developer (Middle to Senior) REMOTE,"Фронтенд,Средний (Middle),JavaScript,ReactJS,Redux,HTTP,HTML,Git"
2020-01-07,Editorial Lead / Content Manager (Remote),"Контент,Копирайтинг"
2019-11-21,Project Manager (for marketing growth projects) Remote opportunity,"Менеджмент,SQL,Управление проектами,Автоматизация процессов,Проектное планирование"
2019-10-09,Junior Product manager / Product Analyst (Custdev) (REMOTE),"Аналитика,Средний (Middle),Управление проектами,Управление продуктами,Ведение переговоров"
2019-10-09,Product manager / Product Analyst (Custdev) (REMOTE),"Менеджмент,Средний (Middle),Управление проектами,Ведение переговоров,Управление продуктами"
2019-10-04,QA Engineer (ручное тестирование - Remote),"Тестирование,Младший (Junior),CSS,HTML,Jira,Тестирование ПО,Ручное тестирование,Функциональное тестирование,Регрессионное тестирование"
2019-09-02,QA Engineer (ручное тестирование - Remote),"Тестирование,Младший (Junior),CSS,HTML,Jira,Тестирование ПО,Ручное тестирование,Функциональное тестирование,Регрессионное тестирование"
2019-08-01,DevOps Engineer (Remote),"Администрирование,Средний (Middle),CI/CD methodologies,Администрирование Linux,Zabbix,Системы виртуализации,Devops,Ansible,Puppet,Мониторинг,Amazon AWS,Jenkins"
2019-02-12,Аналитик данных (Data Analyst),"Аналитика,Python,SQL,Бизнес аналитика"
2018-04-24,Perl-разработчик,"Бэкенд,Perl,Mojolicious,MySQL,Redis,Nginx,JavaScript,Парсеры"
2018-04-24,Аналитик данных (Data Analyst),"Аналитика,Веб аналитика,Бизнес аналитика,Microsoft Excel,SQL,Python,Датамайнинг"
2020-10-14,"SeniorLead Front-end разработчик (React Native, React)","Фронтенд,Старший (Senior),ReactJS,React Native,Typescript,Redux,Git,Scrum,Английский язык"
2020-10-14,Middle Laravel/Vue.js Developer (Remote),"Разработка ПО,Средний (Middle),JavaScript,Laravel,Vue.js,Rest,Soap,Git,PostgreSQL,MySQL,Разработка программного обеспечения"
2020-10-14,PHP developer with Ruby on Rails experience (REMOTE position),"Разработка ПО,Старший (Senior),PHP,JavaScript,Ruby on Rails,Vue.js,ReactJS,Api интерфейсы,Git,Разработка программного обеспечения,MySQL,PostgreSQL"
2020-09-30,QA Lead Tester (Удалённая работа),"Тестирование,Ведущий (Lead),Тестирование мобильных приложений,Тестирование сайтов,Ручное тестирование,Функциональное тестирование,Разработка тест-кейсов,Контроль качества,Автоматизация тестирования,Нагрузочное тестирование,Selenium,Jenkins,Регрессионное тестирование,Баг-трекинг"
2020-08-05,Middle Laravel/Vue.js Developer (REMOTE position),"Разработка ПО,Средний (Middle),Английский язык,Русский язык,JavaScript,Vue.js,Rest,Soap,Git,Разработка программного обеспечения,MySQL,PostgreSQL"
2018-04-26,Менеджер операционной команды,"Менеджмент,Управление проектами,Управление людьми,Организация бизнес-процессов,Оптимизация бизнес-процессов"
2018-04-12,HR Generalist,"Кадры,Подбор команды,Подбор специалистов,Проведение интервью,Обучение персонала"
2017-10-30,DevOps,"Администрирование,Devops,Администрирование Linux"
2017-10-05,"Тимлид PHP, удалённая работа","Бэкенд,ООП,PHP,MySQL"
2017-07-07,Менеджер проекта,"Менеджмент,Agile,Проектное планирование,Управление проектами,Решение проблем,Управление разработкой,Управление людьми,Стратегическое управление,Jira"
2017-04-04,Главный системный аналитик разработки финансового ПО,"Аналитика,Анализ требований,Системный анализ,Информационная архитектура,Бизнес-моделирование,Проектирование информационных систем"
2017-01-06,Инициативный Frontend-разработчик,"Фронтенд,HTML,CSS,Twitter Bootstrap,Sass,Less,Gulp,Angular,ReactJS"
2016-09-14,UX/UI архитектор,"Дизайн,Адаптивный дизайн,Дизайн продукта,Проектирование интерфейсов,Веб-дизайн,UI/UX дизайн,Прототипирование,Axure,Adobe Illustrator"
2016-02-11,iOS  /  Android   Mobile Application developer,"Приложения,Разработка под iOS,Разработка под Android,Разработка мобильных приложений"
2020-10-16,Team Lead Java Developer (Совкомбанк Технологии),"Бэкенд,Ведущий (Lead),Java,Java spring framework"
2020-10-16,Senior Java developer (Совкомбанк Технологии),"Бэкенд,Старший (Senior),Java,Git,SQL,Java spring framework,Rest,Java EE"
2020-08-31,Java разработчик (CDP),"Бэкенд,Средний (Middle),Java,Java spring framework,Hibernate,PostgreSQL"
2020-08-24,QA Engineer,"Тестирование,Средний (Middle),Тестирование ПО"
2020-08-24,Инженер по тестированию ПО,"Тестирование,Тестирование ПО,Ручное тестирование,Функциональное тестирование,Тестирование мобильных приложений"
